Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,sales_lag_1,sales_lag_2,rolling_mean_3,sales_pct_change
10,2012-05-25,1830939.1,0,86.03,4.127,131.0287742,7.382,1795152.73,1792345.3,1806145.71,0.019935000182407903
10,2012-06-01,1767471.48,0,80.06,4.277,130.9592258,7.382,1830939.1,1795152.73,1797854.4366666668,-0.03466397107364194
10,2012-06-08,1840491.41,0,86.87,4.103,130.8896774,7.382,1767471.48,1830939.1,1812967.33,0.041313215418898874
10,2012-06-15,1811562.88,0,88.58,4.144,130.8295333,7.382,1840491.41,1767471.48,1806508.5899999999,-0.015717829402963623
10,2012-06-22,1755334.18,0,89.92,4.014,130.7929,7.382,1811562.88,1840491.41,1802462.8233333332,-0.031038779067939393
10,2012-06-29,1707481.9,0,91.36,3.875,130.7562667,7.382,1755334.18,1811562.88,1758126.32,-0.027261065468456858
10,2012-07-06,1805999.79,0,86.87,3.666,130.7196333,7.17,1707481.9,1755334.18,1756271.9566666668,0.05769776534673676
10,2012-07-13,1765571.91,0,89.8,3.723,130.683,7.17,1805999.79,1707481.9,1759684.5333333332,-0.022385318217561956
10,2012-07-20,1869967.03,0,84.45,3.589,130.7012903,7.17,1765571.91,1805999.79,1813846.2433333332,0.05912821755303077
10,2012-07-27,1817603.66,0,83.98,3.769,130.7195806,7.17,1869967.03,1765571.91,1817714.2,-0.028002295847964875
10,2012-08-03,1939440.09,0,84.76,3.595,130.737871,7.17,1817603.66,1869967.03,1875670.26,0.0670313515984009
10,2012-08-10,1880436.94,0,90.78,3.811,130.7561613,7.17,1939440.09,1817603.66,1879160.2299999997,-0.030422775266030544
10,2012-08-17,1827797.4,0,88.83,4.002,130.7909677,7.17,1880436.94,1939440.09,1882558.1433333333,-0.027993249271097587
10,2012-08-24,1764984.15,0,82.5,4.055,130.8381613,7.17,1827797.4,1880436.94,1824406.1633333333,-0.03436554292067595
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,1764984.15,1827797.4,1747689.03,-0.06498563174065886
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,1650285.54,1764984.15,1707850.9900000002,0.035144063614591214
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,1708283.28,1650285.54,1666245.9366666665,-0.03987294777011463
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,1640168.99,1708283.28,1673436.6133333333,0.019320314061052946
10,2012-09-28,1694862.41,0,82.52,3.966,131.043,7.17,1671857.57,1640168.99,1668962.99,0.013760047753350158
10,2012-10-05,1758971.38,0,80.88,4.132,131.0756667,6.943,1694862.41,1671857.57,1708563.7866666664,0.03782547162633687
10,2012-10-12,1713889.11,0,76.03,4.468,131.1083333,6.943,1758971.38,1694862.41,1722574.3,-0.025629905359801697
10,2012-10-19,1734834.82,0,72.71,4.449,131.1499677,6.943,1713889.11,1758971.38,1735898.4366666665,0.01222115822884251
10,2012-10-26,1744349.05,0,70.5,4.301,131.1930968,6.943,1734834.82,1713889.11,1731024.326666667,0.005484228175683059
11,2010-02-19,1503298.7,0,48.3,2.514,214.6198868,7.368,1574684.08,1528008.64,1535330.4733333334,-0.04533314390274401
11,2010-02-26,1336404.65,0,52.79,2.561,214.6475127,7.368,1503298.7,1574684.08,1471462.4766666666,-0.11101855539421412
11,2010-03-05,1426622.65,0,53.96,2.625,214.6751386,7.368,1336404.65,1503298.7,1422108.6666666667,0.06750799617466163
11,2010-03-12,1331883.16,0,64.1,2.667,214.7027646,7.368,1426622.65,1336404.65,1364970.1533333333,-0.06640823345963276
11,2010-03-19,1364207.0,0,61.51,2.72,214.5301219,7.368,1331883.16,1426622.65,1374237.6033333333,0.024269275992647943
11,2010-03-26,1245624.27,0,58.09,2.732,214.3241011,7.368,1364207.0,1331883.16,1313904.8099999998,-0.08692429374720989
11,2010-04-02,1446210.26,0,66.16,2.719,214.1180803,7.343,1245624.27,1364207.0,1352013.8433333333,0.16103249979225276
11,2010-04-09,1470308.32,0,69.57,2.77,213.9120595,7.343,1446210.26,1245624.27,1387380.9500000002,0.016662902114938705
11,2010-04-16,1323243.35,0,67.81,2.808,213.7726889,7.343,1470308.32,1446210.26,1413253.9766666666,-0.10002321825941918
11,2010-04-23,1283766.55,0,68.37,2.795,213.7221852,7.343,1323243.35,1470308.32,1359106.0733333335,-0.029833363606172725
11,2010-04-30,1239766.89,0,71.13,2.78,213.6716815,7.343,1283766.55,1323243.35,1282258.93,-0.03427387946819471
11,2010-05-07,1312329.78,0,75.57,2.835,213.6211778,7.343,1239766.89,1283766.55,1278621.0733333332,0.058529462744403515
11,2010-05-14,1266796.13,0,77.64,2.854,213.6196139,7.343,1312329.78,1239766.89,1272964.2666666666,-0.034696804640065526
11,2010-05-21,1271646.62,0,76.97,2.826,213.9116886,7.343,1266796.13,1312329.78,1283590.8433333335,0.003828942862337481
11,2010-05-28,1264272.52,0,79.69,2.759,214.2037634,7.343,1271646.62,1266796.13,1267571.7566666666,-0.005798859434706816
11,2010-06-04,1396322.19,0,79.66,2.705,214.4958382,7.343,1264272.52,1271646.62,1310747.11,0.10444715669371663
11,2010-06-11,1339570.85,0,82.81,2.668,214.787913,7.343,1396322.19,1264272.52,1333388.52,-0.04064344204112369
11,2010-06-18,1336522.92,0,84.13,2.637,214.7858259,7.343,1339570.85,1396322.19,1357471.9866666666,-0.002275303318223232
11,2010-06-25,1262025.08,0,84.5,2.653,214.6660741,7.343,1336522.92,1339570.85,1312706.2833333334,-0.05574003923554105
11,2010-07-02,1302600.14,0,83.09,2.669,214.5463222,7.346,1262025.08,1336522.92,1300382.7133333331,0.03215075567277936
11,2010-07-09,1280156.47,0,83.01,2.642,214.4265704,7.346,1302600.14,1262025.08,1281593.8966666667,-0.017229899883167477
11,2010-07-16,1290609.54,0,84.9,2.623,214.4176476,7.346,1280156.47,1302600.14,1291122.05,0.008165462773468635
11,2010-07-23,1244390.03,0,84.57,2.608,214.5564968,7.346,1290609.54,1280156.47,1271718.68,-0.03581215585931585
11,2010-07-30,1250178.89,0,83.26,2.64,214.695346,7.346,1244390.03,1290609.54,1261726.1533333333,0.004651965911362854
11,2010-08-06,1369634.92,0,86.54,2.627,214.8341952,7.346,1250178.89,1244390.03,1288067.9466666665,0.09555114948389498
11,2010-08-13,1384339.1,0,87.73,2.692,214.9730444,7.346,1369634.92,1250178.89,1334717.6366666665,0.010735839007375958
11,2010-08-20,1430192.37,0,88.93,2.664,214.9314191,7.346,1384339.1,1369634.92,1394722.1300000001,0.03312285985420771
11,2010-08-27,1311263.07,0,87.7,2.619,214.8897938,7.346,1430192.37,1384339.1,1375264.8466666667,-0.08315615611905414
11,2010-09-03,1303914.27,0,84.94,2.577,214.8481685,7.346,1311263.07,1430192.37,1348456.57,-0.005604367398221677
11,2010-09-10,1231428.46,1,81.93,2.565,214.8065431,7.346,1303914.27,1311263.07,1282201.9333333333,-0.0555909323701167
11,2010-09-17,1215676.31,0,83.04,2.582,214.8322484,7.346,1231428.46,1303914.27,1250339.68,-0.01279177029902323
11,2010-09-24,1170103.25,0,77.36,2.624,214.9084516,7.346,1215676.31,1231428.46,1205736.0066666668,-0.03748782436995923
11,2010-10-01,1182490.46,0,75.11,2.603,214.9846548,7.564,1170103.25,1215676.31,1189423.34,0.010586424744995826
11,2010-10-08,1293472.8,0,68.71,2.633,215.060858,7.564,1182490.46,1170103.25,1215355.5033333332,0.09385474450254772
11,2010-10-15,1175003.67,0,71.46,2.72,215.1293114,7.564,1293472.8,1182490.46,1216988.9766666666,-0.09158996617478166
11,2010-10-22,1169831.38,0,72.6,2.725,215.17839,7.564,1175003.67,1293472.8,1212769.2833333332,-0.004401935187147155
11,2010-10-29,1195036.0,0,74.21,2.716,215.2274686,7.564,1169831.38,1175003.67,1179957.0166666666,0.02154551538872229
11,2010-11-05,1332759.13,0,64.41,2.689,215.2765472,7.564,1195036.0,1169831.38,1232542.17,0.1152460093252421
11,2010-11-12,1281675.6,0,63.74,2.728,215.3256258,7.564,1332759.13,1195036.0,1269823.5766666667,-0.03832915404601267
11,2010-11-19,1292346.57,0,58.63,2.771,215.2074519,7.564,1281675.6,1332759.13,1302260.4333333333,0.008325796324748502
11,2010-11-26,1757242.51,1,69.9,2.735,215.0614025,7.564,1292346.57,1281675.6,1443754.8933333333,0.35973008385823313
11,2010-12-03,1380522.64,0,55.9,2.708,214.9153531,7.564,1757242.51,1292346.57,1476703.9066666665,-0.21438126374486588
11,2010-12-10,1564516.43,0,53.33,2.843,214.7693037,7.564,1380522.64,1757242.51,1567427.1933333334,0.13327835753566486
11,2010-12-17,1843971.15,0,54.63,2.869,214.704919,7.564,1564516.43,1380522.64,1596336.74,0.17862050831898268
11,2010-12-24,2306265.36,0,59.33,2.886,214.7017828,7.564,1843971.15,1564516.43,1904917.6466666665,0.25070577161687146
11,2010-12-31,1172003.1,1,55.03,2.943,214.6986466,7.564,2306265.36,1843971.15,1774079.8699999999,-0.491817758560099
11,2011-01-07,1178905.44,0,54.43,2.976,214.6955104,7.551,1172003.1,2306265.36,1552391.3,0.005889353023042165
11,2011-01-14,1194449.78,0,45.34,2.983,214.7470729,7.551,1178905.44,1172003.1,1181786.1066666667,0.013185400179339224
11,2011-01-21,1187776.19,0,51.51,3.016,215.1268275,7.551,1194449.78,1178905.44,1187043.8033333335,-0.005587166670163457
11,2011-01-28,1100418.69,0,51.04,3.01,215.5065821,7.551,1187776.19,1194449.78,1160881.5533333335,-0.07354710486324867
11,2011-02-04,1422546.05,0,47.17,2.989,215.8863367,7.551,1100418.69,1187776.19,1236913.6433333333,0.2927316329023819
11,2011-02-11,1419236.9,1,44.61,3.022,216.2660913,7.551,1422546.05,1100418.69,1314067.2133333334,-0.0023262164342588987
11,2011-02-18,1554747.15,0,61.5,3.045,216.5843571,7.551,1419236.9,1422546.05,1465510.0333333332,0.09548106450727145
11,2011-02-25,1323999.36,0,68.74,3.065,216.8780275,7.551,1554747.15,1419236.9,1432661.1366666667,-0.1484149946825758
11,2011-03-04,1399456.99,0,66.5,3.288,217.1716979,7.551,1323999.36,1554747.15,1426067.8333333333,0.0569921952228134
11,2011-03-11,1314557.31,0,63.29,3.459,217.4653683,7.551,1399456.99,1323999.36,1346004.5533333335,-0.06066615880778159
11,2011-03-18,1391813.69,0,70.17,3.488,217.7235226,7.551,1314557.31,1399456.99,1368609.3299999998,0.05876988352831858
11,2011-03-25,1229777.24,0,73.74,3.473,217.9674705,7.551,1391813.69,1314557.31,1312049.4133333333,-0.11642107788147993
11,2011-04-01,1258674.12,0,69.1,3.524,218.2114184,7.574,1229777.24,1391813.69,1293421.6833333333,0.023497653932837537
11,2011-04-08,1327401.06,0,73.57,3.622,218.4553663,7.574,1258674.12,1229777.24,1271950.8066666666,0.05460264806270909
11,2011-04-15,1312905.8,0,76.64,3.743,218.6788642,7.574,1327401.06,1258674.12,1299660.3266666667,-0.010920030454096508
11,2011-04-22,1388118.53,0,78.31,3.807,218.851237,7.574,1312905.8,1327401.06,1342808.4633333336,0.057287225024065025
11,2011-04-29,1357589.89,0,79.97,3.81,219.0236099,7.574,1388118.53,1312905.8,1352871.4066666665,-0.021992819301965616
11,2011-05-06,1331453.41,0,71.39,3.906,219.1959827,7.574,1357589.89,1388118.53,1359053.9433333334,-0.019252117441740824
11,2011-05-13,1277959.42,0,80.93,3.899,219.3683556,7.574,1331453.41,1357589.89,1322334.24,-0.040177139957153996
11,2011-05-20,1239466.97,0,76.97,3.907,219.127216,7.574,1277959.42,1331453.41,1282959.9333333333,-0.0301202443501688
11,2011-05-27,1216876.52,0,85.61,3.786,218.8860765,7.574,1239466.97,1277959.42,1244767.6366666665,-0.018225939493974552
11,2011-06-03,1343637.0,0,86.14,3.699,218.6449369,7.574,1216876.52,1239466.97,1266660.1633333333,0.1041687286397801
11,2011-06-10,1314626.75,0,85.79,3.648,218.4037974,7.574,1343637.0,1216876.52,1291713.4233333333,-0.021590838894731235
11,2011-06-17,1337506.74,0,87.9,3.637,218.3551748,7.574,1314626.75,1343637.0,1331923.4966666668,0.017404171944622293
11,2011-06-24,1254587.84,0,86.13,3.594,218.45094,7.574,1337506.74,1314626.75,1302240.4433333334,-0.061995126843248594
11,2011-07-01,1297472.06,0,86.43,3.524,218.5467052,7.567,1254587.84,1337506.74,1296522.2133333334,0.034181919059569355
11,2011-07-08,1334627.96,0,87.17,3.48,218.6424704,7.567,1297472.06,1254587.84,1295562.62,0.028637148456206463
11,2011-07-15,1266546.73,0,88.3,3.575,218.7275216,7.567,1334627.96,1297472.06,1299548.9166666667,-0.05101139196874005
11,2011-07-22,1290576.44,0,87.8,3.651,218.7857881,7.567,1266546.73,1334627.96,1297250.3766666667,0.018972620141698204
11,2011-07-29,1212938.67,0,89.46,3.682,218.8440545,7.567,1290576.44,1266546.73,1256687.28,-0.06015743631582182
11,2011-08-05,1403198.94,0,90.04,3.684,218.9023209,7.567,1212938.67,1290576.44,1302238.0166666666,0.1568589366517601
11,2011-08-12,1354188.43,0,90.3,3.638,218.9605873,7.567,1403198.94,1212938.67,1323442.0133333334,-0.03492769884789115
11,2011-08-19,1484169.74,0,89.51,3.554,219.023271,7.567,1354188.43,1403198.94,1413852.3699999999,0.09598465554752966
11,2011-08-26,1304706.75,0,89.09,3.523,219.0866908,7.567,1484169.74,1354188.43,1381021.64,-0.12091810334308528
11,2011-09-02,1297792.41,0,91.44,3.533,219.1501106,7.567,1304706.75,1484169.74,1362222.9666666668,-0.005299535700263758
11,2011-09-09,1249439.95,1,84.91,3.546,219.2135305,7.567,1297792.41,1304706.75,1283979.7033333334,-0.03725746862705104
11,2011-09-16,1270816.01,0,85.11,3.526,219.3972867,7.567,1249439.95,1297792.41,1272682.79,0.01710851329829821
11,2011-09-23,1235775.15,0,82.14,3.467,219.7414914,7.567,1270816.01,1249439.95,1252010.3699999999,-0.027573511605350376
11,2011-09-30,1190515.83,0,84.4,3.355,220.085696,7.567,1235775.15,1270816.01,1232368.9966666668,-0.03662423540398907
11,2011-10-07,1346271.06,0,76.97,3.285,220.4299007,7.197,1190515.83,1235775.15,1257520.68,0.1308300369260944
11,2011-10-14,1286388.96,0,75.56,3.274,220.7486167,7.197,1346271.06,1190515.83,1274391.95,-0.04447997270326831
11,2011-10-21,1325107.53,0,70.91,3.353,220.9144005,7.197,1286388.96,1346271.06,1319255.8499999999,0.030098649167511482
11,2011-10-28,1310684.1,0,72.66,3.372,221.0801842,7.197,1325107.53,1286388.96,1307393.53,-0.01088472420045783
11,2011-11-04,1458287.38,0,61.13,3.332,221.245968,7.197,1310684.1,1325107.53,1364693.0033333332,0.11261545020649888
11,2011-11-11,1366053.69,0,64.2,3.297,221.4117517,7.197,1458287.38,1310684.1,1378341.7233333334,-0.06324795185431831
11,2011-11-18,1315091.63,0,66.17,3.308,221.6432852,7.197,1366053.69,1458287.38,1379810.9,-0.037306044684085604
11,2011-11-25,1848953.48,1,70.03,3.236,221.9011185,7.197,1315091.63,1366053.69,1510032.9333333333,0.40595030629158524
11,2011-12-02,1399322.44,0,56.89,3.172,222.1589519,7.197,1848953.48,1315091.63,1521122.5166666666,-0.24318136982007788
11,2011-12-09,1646655.94,0,50.63,3.158,222.4167852,7.197,1399322.44,1848953.48,1631643.9533333331,0.17675232879135416
11,2011-12-16,1783910.06,0,59.69,3.159,222.6426418,7.197,1646655.94,1399322.44,1609962.8133333332,0.08335324743066863
11,2011-12-23,2213518.5,0,54.29,3.112,222.8258628,7.197,1783910.06,1646655.94,1881361.5,0.24082404692532533
11,2011-12-30,1352084.21,1,48.86,3.129,223.0090839,7.197,2213518.5,1783910.06,1783170.923333333,-0.3891696816629272
11,2012-01-06,1283885.55,0,54.44,3.157,223.1923049,6.833,1352084.21,2213518.5,1616496.0866666667,-0.05043965419875729
11,2012-01-13,1264736.59,0,53.1,3.261,223.3755259,6.833,1283885.55,1352084.21,1300235.45,-0.014914849692014953
11,2012-01-20,1207303.29,0,56.43,3.268,223.4700552,6.833,1264736.59,1283885.55,1251975.1433333333,-0.04541127413732848
11,2012-01-27,1162675.85,0,58.36,3.29,223.5645845,6.833,1207303.29,1264736.59,1211571.91,-0.03696456422312899
11,2012-02-03,1376732.18,0,60.24,3.36,223.6591137,6.833,1162675.85,1207303.29,1248903.7733333334,0.18410662782752385
11,2012-02-10,1574287.76,1,52.23,3.409,223.753643,6.833,1376732.18,1162675.85,1371231.93,0.1434960138725021
11,2012-02-17,1569607.94,0,52.77,3.51,223.9170153,6.833,1574287.76,1376732.18,1506875.96,-0.002972658569104336
11,2012-02-24,1379473.03,0,61.11,3.555,224.1320199,6.833,1569607.94,1574287.76,1507789.576666667,-0.12113528808983975
11,2012-03-02,1438383.44,0,62.61,3.63,224.3470245,6.833,1379473.03,1569607.94,1462488.1366666667,0.04270501033282237
11,2012-03-09,1413382.76,0,61.44,3.669,224.5620291,6.833,1438383.44,1379473.03,1410413.076666667,-0.017381095544314662
11,2012-03-16,1441884.28,0,64.21,3.734,224.7166953,6.833,1413382.76,1438383.44,1431216.8266666664,0.020165464590780724
11,2012-03-23,1300593.61,0,67.16,3.787,224.7909104,6.833,1441884.28,1413382.76,1385286.8833333335,-0.09799029780670054
11,2012-03-30,1300104.03,0,70.23,3.845,224.8651254,6.833,1300593.61,1441884.28,1347527.3066666666,-0.00037642811423632683
11,2012-04-06,1596325.01,0,74.19,3.891,224.9393405,6.664,1300104.03,1300593.61,1399007.55,0.22784405952499043
11,2012-04-13,1472752.01,0,72.74,3.891,225.0135556,6.664,1596325.01,1300104.03,1456393.6833333333,-0.07741092774083647
11,2012-04-20,1315356.99,0,71.97,3.877,225.0689541,6.664,1472752.01,1596325.01,1461478.0033333332,-0.10687136661928576
11,2012-04-27,1236238.29,0,73.4,3.814,225.1243526,6.664,1315356.99,1472752.01,1341449.0966666667,-0.060149982553405534
11,2012-05-04,1370251.22,0,79.07,3.749,225.1797511,6.664,1236238.29,1315356.99,1307282.1666666667,0.10840380134156824
11,2012-05-11,1300147.07,0,75.13,3.688,225.2351496,6.664,1370251.22,1236238.29,1302212.1933333334,-0.05116153080308872
11,2012-05-18,1352442.31,0,72.53,3.63,225.2512024,6.664,1300147.07,1370251.22,1340946.8666666667,0.0402225572834618
11,2012-05-25,1297335.87,0,78.44,3.561,225.2515168,6.664,1352442.31,1300147.07,1316641.75,-0.040745871075269724
11,2012-06-01,1361595.33,0,81.67,3.501,225.2518313,6.664,1297335.87,1352442.31,1337124.5033333334,0.0495318610129849
11,2012-06-08,1414343.53,0,82.1,3.452,225.2521458,6.664,1361595.33,1297335.87,1357758.2433333334,0.03873999773486303
11,2012-06-15,1417875.42,0,84.97,3.393,225.2644795,6.664,1414343.53,1361595.33,1397938.0933333335,0.0024971938748148403
11,2012-06-22,1355680.3,0,83.26,3.346,225.3068615,6.664,1417875.42,1414343.53,1395966.4166666667,-0.0438650103688234
11,2012-06-29,1297028.6,0,87.86,3.286,225.3492435,6.664,1355680.3,1417875.42,1356861.44,-0.04326366621983069
11,2012-07-06,1461129.94,0,83.44,3.227,225.3916254,6.334,1297028.6,1355680.3,1371279.6133333335,0.12652098804914536
11,2012-07-13,1320239.51,0,82.46,3.256,225.4340074,6.334,1461129.94,1297028.6,1359466.0166666666,-0.0964256676582782
11,2012-07-20,1344483.81,0,82.41,3.311,225.4438827,6.334,1320239.51,1461129.94,1375284.42,0.0183635619267295
11,2012-07-27,1272395.02,0,85.43,3.407,225.4537579,6.334,1344483.81,1320239.51,1312372.78,-0.05361819120752376
11,2012-08-03,1399341.07,0,86.94,3.417,225.4636332,6.334,1272395.02,1344483.81,1338739.9666666668,0.09976937036424438
11,2012-08-10,1388973.65,0,86.21,3.494,225.4735085,6.334,1399341.07,1272395.02,1353569.9133333333,-0.007408787051465748
11,2012-08-17,1421307.2,0,87.73,3.571,225.5558664,6.334,1388973.65,1399341.07,1403207.3066666666,0.02327873534533942
11,2012-08-24,1409515.73,0,83.17,3.62,225.6925864,6.334,1421307.2,1388973.65,1406598.86,-0.008296214921024836
11,2012-08-31,1372872.35,0,86.49,3.638,225.8293063,6.334,1409515.73,1421307.2,1401231.76,-0.02599714158564226
11,2012-09-07,1304584.4,1,85.17,3.73,225.9660263,6.334,1372872.35,1409515.73,1362324.16,-0.04974093184992778
11,2012-09-14,1267675.05,0,79.61,3.717,226.1122067,6.334,1304584.4,1372872.35,1315043.9333333333,-0.02829203691229165
11,2012-09-21,1326132.98,0,73.64,3.721,226.3151496,6.334,1267675.05,1304584.4,1299464.1433333333,0.04611428614927782
11,2012-09-28,1227430.73,0,77.67,3.666,226.5180926,6.334,1326132.98,1267675.05,1273746.2533333334,-0.07442862178120324
11,2012-10-05,1422794.26,0,73.37,3.617,226.7210356,6.034,1227430.73,1326132.98,1325452.6566666665,0.15916460719538938
11,2012-10-12,1311965.09,0,69.94,3.601,226.9239785,6.034,1422794.26,1227430.73,1320730.0266666666,-0.0778954295190929
11,2012-10-19,1232073.18,0,73.77,3.594,226.9688442,6.034,1311965.09,1422794.26,1322277.51,-0.06089484438949522
11,2012-10-26,1200729.45,0,74.26,3.506,226.9873637,6.034,1232073.18,1311965.09,1248255.9066666667,-0.02543982817643997
12,2010-02-19,1095421.65,0,54.83,2.915,126.5262857,13.975,1117863.33,1100046.37,1104443.7833333334,-0.020075513166712522
12,2010-02-26,1048617.17,0,50.23,2.825,126.5522857,13.975,1095421.65,1117863.33,1087300.7166666666,-0.04272736438977631
12,2010-03-05,1077018.27,0,53.77,2.987,126.5782857,13.975,1048617.17,1095421.65,1073685.6966666665,0.027084336221578464
12,2010-03-12,985594.23,0,50.11,2.925,126.6042857,13.975,1077018.27,1048617.17,1037076.5566666666,-0.08488624802994293
12,2010-03-19,972088.34,0,59.57,3.054,126.6066452,13.975,985594.23,1077018.27,1011566.9466666667,-0.013703296538170706
12,2010-03-26,981615.81,0,60.06,3.083,126.6050645,13.975,972088.34,985594.23,979766.1266666666,0.009801033103637558
12,2010-04-02,1011822.3,0,59.84,3.086,126.6034839,14.099,981615.81,972088.34,988508.8166666668,0.030772212195726567
12,2010-04-09,1041238.87,0,59.25,3.09,126.6019032,14.099,1011822.3,981615.81,1011558.9933333335,0.02907286190470404
12,2010-04-16,957997.52,0,64.95,3.109,126.5621,14.099,1041238.87,1011822.3,1003686.2300000001,-0.07994452800249374
12,2010-04-23,993833.44,0,64.55,3.05,126.4713333,14.099,957997.52,1041238.87,997689.9433333334,0.03740711145055986
12,2010-04-30,954220.22,0,67.38,3.105,126.3805667,14.099,993833.44,957997.52,968683.7266666666,-0.03985901299517547
12,2010-05-07,1043240.27,0,70.15,3.127,126.2898,14.099,954220.22,993833.44,997097.9766666666,0.0932908862484596
12,2010-05-14,966054.97,0,68.44,3.145,126.2085484,14.099,1043240.27,954220.22,987838.4866666667,-0.07398612018686745
12,2010-05-21,958374.56,0,76.2,3.12,126.1843871,14.099,966054.97,1043240.27,989223.2666666666,-0.007950282580710621
12,2010-05-28,955451.16,0,67.84,3.058,126.1602258,14.099,958374.56,966054.97,959960.23,-0.0030503731234268194
12,2010-06-04,1049357.36,0,81.39,2.941,126.1360645,14.099,955451.16,958374.56,987727.6933333334,0.0982846679468159
12,2010-06-11,1016039.71,0,90.84,2.949,126.1119032,14.099,1049357.36,955451.16,1006949.4100000001,-0.03175052777063492
12,2010-06-18,956211.2,0,81.06,3.043,126.114,14.099,1016039.71,1049357.36,1007202.7566666667,-0.0588840272788157
12,2010-06-25,958007.69,0,87.27,3.084,126.1266,14.099,956211.2,1016039.71,976752.8666666667,0.0018787585838777598
12,2010-07-02,951957.31,0,91.98,3.105,126.1392,14.18,958007.69,956211.2,955392.0666666668,-0.006315586047122346
12,2010-07-09,943506.28,0,90.37,3.1,126.1518,14.18,951957.31,958007.69,951157.0933333334,-0.008877530443040627
12,2010-07-16,916402.76,0,97.18,3.094,126.1498065,14.18,943506.28,951957.31,937288.7833333336,-0.02872638007242523
12,2010-07-23,912403.67,0,99.22,3.112,126.1283548,14.18,916402.76,943506.28,924104.2366666668,-0.0043638999952378965
12,2010-07-30,913548.25,0,96.31,3.017,126.1069032,14.18,912403.67,916402.76,914118.2266666667,0.001254466677013566
12,2010-08-06,967576.95,0,92.95,3.123,126.0854516,14.18,913548.25,912403.67,931176.29,0.05914159432739319
12,2010-08-13,928264.4,0,87.01,3.159,126.064,14.18,967576.95,913548.25,936463.2000000002,-0.04062989512100301
12,2010-08-20,948447.34,0,92.81,3.041,126.0766452,14.18,928264.4,967576.95,948096.2300000001,0.021742662974040483
12,2010-08-27,1004516.46,0,93.19,3.129,126.0892903,14.18,948447.34,928264.4,960409.4,0.05911674548003898
12,2010-09-03,1075758.55,0,83.12,3.087,126.1019355,14.18,1004516.46,948447.34,1009574.1166666667,0.0709217746417019
12,2010-09-10,903119.03,1,83.63,3.044,126.1145806,14.18,1075758.55,1004516.46,994464.68,-0.16048166198632585
12,2010-09-17,852882.61,0,82.45,3.028,126.1454667,14.18,903119.03,1075758.55,943920.0633333335,-0.05562546943562918
12,2010-09-24,851919.34,0,81.77,2.939,126.1900333,14.18,852882.61,903119.03,869306.9933333333,-0.001129428585722958
12,2010-10-01,850936.26,0,85.2,3.001,126.2346,14.313,851919.34,852882.61,851912.7366666667,-0.0011539590121290022
12,2010-10-08,918335.68,0,71.82,3.013,126.2791667,14.313,850936.26,851919.34,873730.4266666668,0.07920619107240778
12,2010-10-15,862419.84,0,75.0,2.976,126.3266774,14.313,918335.68,850936.26,877230.5933333334,-0.06088823642352659
12,2010-10-22,857883.46,0,68.85,3.014,126.3815484,14.313,862419.84,918335.68,879546.3266666667,-0.005260059879883983
12,2010-10-29,955294.7,0,61.09,3.016,126.4364194,14.313,857883.46,862419.84,891866.0,0.11354833674028408
12,2010-11-05,929690.71,0,65.49,3.129,126.4912903,14.313,955294.7,857883.46,914289.6233333334,-0.026802189942014776
12,2010-11-12,942475.24,0,57.79,3.13,126.5461613,14.313,929690.71,955294.7,942486.8833333333,0.01375137974649654
12,2010-11-19,894493.7,0,58.18,3.161,126.6072,14.313,942475.24,929690.71,922219.8833333333,-0.050910133193525664
12,2010-11-26,1601377.41,1,47.66,3.162,126.6692667,14.313,894493.7,942475.24,1146115.45,0.7902612505823126
12,2010-12-03,1069533.17,0,43.33,3.041,126.7313333,14.313,1601377.41,894493.7,1188468.093333333,-0.3321167369283672
12,2010-12-10,1121934.15,0,50.01,3.203,126.7934,14.313,1069533.17,1601377.41,1264281.5766666664,0.04899425419409842
12,2010-12-17,1295605.35,0,52.77,3.236,126.8794839,14.313,1121934.15,1069533.17,1162357.5566666666,0.1547962507425238
12,2010-12-24,1768249.89,0,52.02,3.236,126.9835806,14.313,1295605.35,1121934.15,1395263.13,0.3648059495895102
12,2010-12-31,891736.91,1,45.64,3.148,127.0876774,14.313,1768249.89,1295605.35,1318530.7166666668,-0.49569519837493103
12,2011-01-07,910110.24,0,37.64,3.287,127.1917742,14.021,891736.91,1768249.89,1190032.3466666664,0.02060398060679125
12,2011-01-14,812011.8,0,43.15,3.312,127.3009355,14.021,910110.24,891736.91,871286.3166666668,-0.1077874258397532
12,2011-01-21,802105.5,0,53.53,3.223,127.4404839,14.021,812011.8,910110.24,841409.18,-0.012199699561016297
12,2011-01-28,873119.06,0,50.74,3.342,127.5800323,14.021,802105.5,812011.8,829078.7866666667,0.0885339397373539
12,2011-02-04,1046068.17,0,45.14,3.348,127.7195806,14.021,873119.06,802105.5,907097.5766666667,0.19808193168982013
12,2011-02-11,1086421.57,1,51.3,3.381,127.859129,14.021,1046068.17,873119.06,1001869.6,0.0385762621952257
12,2011-02-18,1128485.1,0,53.35,3.43,127.99525,14.021,1086421.57,1046068.17,1086991.6133333333,0.03871750263574025
